memo,sim1,sim2,sim3,sim4,sim5,sim6,simp,vendor,ext1,accuracy,ext2,accuracy,ext3,accuracy,ext4,accuracy,failed,output,accuracy
PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI Ref9530131A900 Crd3846 Dt11/24,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI 9530131A900 3846 Dt11/24,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE S,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI A900,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI Ref9530131A900 Crd3846 Dt11/24,,,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI 9530131A900 3846 Dt11/24,Pan Pacific Melbourne,,0.0,PAN PACIFIC MELBOURNE ,0.9767441860465116,,0.0,,0.0,extracted,PAN PACIFIC MELBOURNE ,0.9767441860465116
PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI Ref9530131AA00 Crd3846 Dt11/25,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI 9530131AA00 3846 Dt11/25,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE S,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI AA00,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI Ref9530131AA00 Crd3846 Dt11/25,,,PAN PACIFIC MELBOURNE PAN PACIFIC MELBOURNE SOUTH WHARF VI 9530131AA00 3846 Dt11/25,Pan Pacific Melbourne,,0.0,PAN PACIFIC MELBOURNE ,0.9767441860465116,,0.0,,0.0,extracted,PAN PACIFIC MELBOURNE ,0.9767441860465116
PANASONIC CATHAY PACIF PANASONIC CATHAY PACIF 04254159641 CA Ref55263529V2D Crd7367 Dt11/11,PANASONIC CATHAY PACIF PANASONIC CATHAY PACIF 0425415964155263529V2D 7367 Dt11/11,PANASONIC CATHAY PACIF PANAS,PANASONIC CATHAY PACIF PANASONIC CATHAY PACIF 04254159641 CA V2D,PANASONIC CATHAY PACIF PANASONIC CATHAY PACIF 04254159641 CA Ref55263529V2D Crd7367 Dt11/11,,,PANASONIC CATHAY PACIF PANASONIC CATHAY PACIF 0425415964155263529V2D 7367 Dt11/11,Cathay Pacific Airways,,0.0,PANASONIC CATHAY PACIF ,0.5777777777777777,,0.0,,0.0,extracted,PANASONIC CATHAY PACIF ,0.5777777777777777
PANJIVA.COM       PANJIVA.COM  N DBT Purchase,PANJIVA.COM PANJIVA.COM N DBT Purchase,PANJIVA.COM       PANJIVA.COM  N DBT Purchase,,PANJIVA.COM       PANJIVA.COM  N DBT Purchase,,PANJIVA.COM       PANJIVA.COM  N DBT Purchase,PANJIVA.COM PANJIVA.COM N DBT Purchase,PANJIVA,,0.0,PANJIVA.COM ,0.7368421052631579,,0.0,,0.0,extracted,PANJIVA.COM ,0.7368421052631579
PASILLA INC.,,PASILLA INC.,,PASILLA INC.,,PASILLA INC.,PASILLA INC.,Pasilla Inc,,0.0,,0.0,PASILLA INC.,0.9565217391304348,,0.0,extracted,PASILLA INC.,0.9565217391304348
PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,,PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,,PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,PATRICK HARRINGT BUSBILLPAY PATRICK HARRINGT BUSBILLPAY TRAN#12 Scrapworks Inc.,Patrick Harrington,,0.0,PATRICK HARRINGT BUSBILLPAY ,0.6956521739130435,,0.0,,0.0,extracted,PATRICK HARRINGT BUSBILLPAY ,0.6956521739130435
PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849JHE Crd0653 Dt10/31,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-260005436849JHE 0653 Dt10/31,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA JHE,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849JHE Crd0653 Dt10/31,BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849JHE Crd0653 Dt10/31,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-260005436849JHE 0653 Dt10/31,Blue Waters Kayaking,,0.0,PAY*BLUE WATER KAYAKIN ,0.8372093023255814,,0.0,,0.0,extracted,PAY*BLUE WATER KAYAKIN ,0.8372093023255814
PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849VHE Crd0653 Dt11/10,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-260005436849VHE 0653 Dt11/10,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA VHE,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849VHE Crd0653 Dt11/10,BLUE WATER KAYAKIN 415-669-2600 CA Ref05436849VHE Crd0653 Dt11/10,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-260005436849VHE 0653 Dt11/10,Blue Waters Kayaking,,0.0,PAY*BLUE WATER KAYAKIN ,0.8372093023255814,,0.0,,0.0,extracted,PAY*BLUE WATER KAYAKIN ,0.8372093023255814
PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref0543684A18P Crd0653 Dt11/17,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-26000543684A18P 0653 Dt11/17,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA A18P,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-2600 CA Ref0543684A18P Crd0653 Dt11/17,BLUE WATER KAYAKIN 415-669-2600 CA Ref0543684A18P Crd0653 Dt11/17,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 415-669-26000543684A18P 0653 Dt11/17,Blue Waters Kayaking,,0.0,PAY*BLUE WATER KAYAKIN ,0.8372093023255814,,0.0,,0.0,extracted,PAY*BLUE WATER KAYAKIN ,0.8372093023255814
PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 866-289-5977 CA Ref05436849J8P Crd0653 Dt11/02,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 866-289-597705436849J8P 0653 Dt11/02,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 866-289-5977 CA J8P,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 866-289-5977 CA Ref05436849J8P Crd0653 Dt11/02,BLUE WATER KAYAKIN 866-289-5977 CA Ref05436849J8P Crd0653 Dt11/02,,PAY*BLUE WATER KAYAKIN PAY*BLUE WATER KAYAKIN 866-289-597705436849J8P 0653 Dt11/02,Blue Waters Kayaking,,0.0,PAY*BLUE WATER KAYAKIN ,0.8372093023255814,,0.0,,0.0,extracted,PAY*BLUE WATER KAYAKIN ,0.8372093023255814
Payment Thank You-Mobile,,Payment Thank You-Mobile,,Payment Thank You-Mobile,,,Payment Thank You-Mobile,Chase,,0.0,,0.0,Payment Thank You-Mobile,0.20689655172413793,,0.0,extracted,Payment Thank You-Mobile,0.20689655172413793
PBH Network Inc. PBH Network Inc. Bill.com 015FCLRFWVOHRTT Confiant,PBH Network Inc. PBH Network Inc. Bill.com 015FCLRFWVOHRTT Confiant,PBH Network Inc. PBH Network Inc. Bill.com Confiant,,PBH Network Inc. PBH Network Inc. Bill.com 015FCLRFWVOHRTT Confiant,,PBH Network Inc. PBH Network Inc. Bill.com 015FCLRFWVOHRTT Confiant,PBH Network Inc. PBH Network Inc. Bill.com 015FCLRFWVOHRTT Confiant,PBH Network,,0.0,PBH Network Inc. ,0.7857142857142857,,0.0,PBH Network,1.0,extracted,PBH Network,1.0
PEER5 INC Deposit-Wired Funds,PEER5 INC Deposit-Wired Funds,INC Deposit-Wired Funds,,PEER5 INC Deposit-Wired Funds,,,PEER5 INC Deposit-Wired Funds,"Peer5', 'Peer5",,0.0,,0.0,,0.0,PEER5,0.5263157894736842,extracted,PEER5,0.5263157894736842
PEER5 INC Deposit-Wired Funds,PEER5 INC Deposit-Wired Funds,INC Deposit-Wired Funds,,PEER5 INC Deposit-Wired Funds,,,PEER5 INC Deposit-Wired Funds,Peer5,,0.0,,0.0,,0.0,PEER5,1.0,extracted,PEER5,1.0
PEI WEI C LAS            LAS VEGAS    NV,PEI WEI C LAS NV,PEI WEI C LAS            LAS VEGAS    NV,,PEI WEI C LAS            LAS VEGAS    NV,,,PEI WEI C LAS NV,Pei Wei Asian Diner,,0.0,,0.0,,0.0,,0.0,extracted,PEI WEI C LAS NV,0.6285714285714286
PERSISTIQ.COM 4158911140 CA PERSISTIQ.COM 4158911140 CA Ref55429509VJH Crd6244 Dt11/10,PERSISTIQ.COM 4158911140PERSISTIQ.COM 415891114055429509VJH 6244 Dt11/10,PERSIS SIS,PERSISTIQ.COM 4158911140 CA PERSISTIQ.COM 4158911140 CA VJH,PERSISTIQ.COM 4158911140 CA PERSISTIQ.COM 4158911140 CA Ref55429509VJH Crd6244 Dt11/10,,PERSISTIQ.COM 4158911140 CA PERSISTIQ.COM 4158911140 CA Ref55429509VJH Crd6244 Dt11/10,PERSISTIQ.COM 4158911140PERSISTIQ.COM 415891114055429509VJH 6244 Dt11/10,PersistIQ,,0.0,,0.0,,0.0,,0.0,,PERSISTIQ.COM 4158911140PERSISTIQ.COM 415891114055429509VJH 6244 Dt11/10,0.2222222222222222
PHILA INS CO PHILA INS CO INS IN 83048632 83048632,PHILA INS CO PHILA INS CO INS IN 83048632 83048632,PHILA INS CO PHILA INS CO INS,,PHILA INS CO PHILA INS CO INS IN 83048632 83048632,,,PHILA INS CO PHILA INS CO INS IN 83048632 83048632,Philadelphia Insurance Company,,0.0,PHILA INS CO INS 83048632 ,0.4642857142857143,,0.0,PHILA INS,0.46153846153846156,,PHILA INS,0.46153846153846156
PIN ATM PAYPAL *GGRIJ2 San Jose CA TID11396402 Crd9960 Dt11/24,PIN ATM *GGRIJ2CA TID11396402 9960 Dt11/24,PIN ATM PAYPAL San Jos,PIN ATM PAYPAL *GGRIJ2 San Jose CA TID11396402,PIN ATM PAYPAL *GGRIJ2 San Jose CA TID11396402 Crd9960 Dt11/24,GGRIJ2 San Jose CA TID11396402 Crd9960 Dt11/24,,PIN ATM *GGRIJ2CA TID11396402 9960 Dt11/24,GGRIJ2,,0.0,,0.0,,0.0,,0.0,extracted,PIN ATM *GGRIJ2CA TID11396402 9960 Dt11/24,0.25
PIN ATM PAYPAL *TECH L San Jose CA TID28332262 Crd0257 Dt11/27,PIN ATM *TECH LCA TID28332262 0257 Dt11/27,PIN ATM PAYPAL *TECH L San Jos,PIN ATM PAYPAL *TECH L San Jose CA TID28332262,PIN ATM PAYPAL *TECH L San Jose CA TID28332262 Crd0257 Dt11/27,TECH L San Jose CA TID28332262 Crd0257 Dt11/27,,PIN ATM *TECH LCA TID28332262 0257 Dt11/27,Tech Ladies,,0.0,,0.0,,0.0,,0.0,,PIN ATM *TECH LCA TID28332262 0257 Dt11/27,0.3018867924528302
PL*PAYLEASE -WEB PMTS ACH Debit,PL*PAYLEASE -WEB PMTS ACH ,PL*PAYLEASE -WEB PMTS ACH Debit,,PL*PAYLEASE -WEB PMTS ACH Debit,PAYLEASE -WEB PMTS ACH Debit,,PL*PAYLEASE -WEB PMTS ACH ,PayLease,,0.0,,0.0,,0.0,,0.0,,PL*PAYLEASE -WEB PMTS ACH ,0.47058823529411764
PL*WILLIAMSREALE-WEB PMTS ACH Debit,PL*WILLIAMSREALE-WEB PMTS ACH ,PL*WILLIAMSREALE-WEB PMTS ACH Debit,,PL*WILLIAMSREALE-WEB PMTS ACH Debit,WILLIAMSREALE-WEB PMTS ACH Debit,,PL*WILLIAMSREALE-WEB PMTS ACH ,Williams Real Estate,,0.0,,0.0,PL*WILLIAMSREALE-WEB PMTS ACH,0.6122448979591837,,0.0,,PL*WILLIAMSREALE-WEB PMTS ACH,0.6122448979591837
PLACEBOPROOF,,PLACEBOPROOF,,PLACEBOPROOF,,,PLACEBOPROOF,PlaceboProof,,0.0,,0.0,PLACEBOPROOF,1.0,,0.0,extracted,PLACEBOPROOF,1.0
"PLANGRID, INC. SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; ORG:=PLANGRID, INC.; ORG ADDRESS:=2111 MISSION ST 4TH FLOOR SAN FRANCISCO, CA 94110 ; BNF ID:=3301468208; BNF NAME:=SOURCERESS, INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCISCO, CA 94103; OBI:=BY ORDER OF:","PLANGRID, INC. SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; ORG:=PLANGRID, INC.; ORG ADDRESS:=2111 MISSION ST 4TH FLOOR SAN FRANCISCO,94110 ; BNF ID:=3301468208; BNF NAME:=SOURCERESS, INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCISCO,94103; OBI:=BY ORDER OF:","PLANGRID, INC. SENDER BNK:=SIL VLY BK SCLA; S SS:=2111 MISSION ST FLOOR SAN FRANCIS SOURCERESS, INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCIS",,"PLANGRID, INC. SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; ORG:=PLANGRID, INC.; ORG ADDRESS:=2111 MISSION ST 4TH FLOOR SAN FRANCISCO, CA 94110 ; BNF ID:=3301468208; BNF NAME:=SOURCERESS, INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCISCO, CA 94103; OBI:=BY ORDER OF:",,PLANGRID INC. SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; ORG:=PLANGRID INC.; ORG ADDRESS:=2111 MISSION ST 4TH FLOOR SAN FRANCISCO CA 94110 ; BNF ID:=3301468208; BNF NAME:=SOURCERESS INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCISCO CA 94103; OBI:=BY ORDER OF:,"PLANGRID, INC. SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; ORG:=PLANGRID, INC.; ORG ADDRESS:=2111 MISSION ST 4TH FLOOR SAN FRANCISCO,94110 ; BNF ID:=3301468208; BNF NAME:=SOURCERESS, INC.; BNF ADDRESS:=283 DOLORES STSAN FRANCISCO,94103; OBI:=BY ORDER OF:",PlanGrid,,0.0,SENDER BNF INC.; BNF ,0.20689655172413793,,0.0,"PLANGRID,",0.9411764705882353,extracted,"PLANGRID,",0.9411764705882353
POLICE EXECUTIVE RESWASHINGTON 99999997330 2024667820,POLICE EXECUTIVE RESWASHINGTON 99999997330 2024667820,POLICE EXECUTIVE RESWAS,,POLICE EXECUTIVE RESWASHINGTON 99999997330 2024667820,,,POLICE EXECUTIVE RESWASHINGTON 99999997330 2024667820,Police Executive Research Forum,,0.0,,0.0,,0.0,,0.0,extracted,POLICE EXECUTIVE RESWASHINGTON 99999997330 2024667820,0.5476190476190477
POLICE EXECUTIVE RESWASHINGTON 99999997333 2024667820,POLICE EXECUTIVE RESWASHINGTON 99999997333 2024667820,POLICE EXECUTIVE RESWAS,,POLICE EXECUTIVE RESWASHINGTON 99999997333 2024667820,,,POLICE EXECUTIVE RESWASHINGTON 99999997333 2024667820,Police Executive Research Forum,,0.0,,0.0,,0.0,,0.0,,POLICE EXECUTIVE RESWASHINGTON 99999997333 2024667820,0.5476190476190477
PORK STORE CAFE PORK STORE CAFE SAN FRANCISCO CA Ref2524780A002 Crd9952 Dt11/16,PORK STORE CAFE PORK STORE CAFECA 2524780A002 9952 Dt11/16,PORK STORE CAFE PORK STORE CAFE SAN FRANCIS,PORK STORE CAFE PORK STORE CAFE SAN FRANCISCO CA A002,PORK STORE CAFE PORK STORE CAFE SAN FRANCISCO CA Ref2524780A002 Crd9952 Dt11/16,,,PORK STORE CAFE PORK STORE CAFECA 2524780A002 9952 Dt11/16,Pork Store Cafe,,0.0,PORK STORE ,0.8461538461538461,,0.0,,0.0,,PORK STORE ,0.8461538461538461
POST AUSTRALIA SQU POST AUSTRALIA SQU SYDNEY AU Ref5537745A69F Crd3846 Dt11/22,POST AUSTRALIA SQU POST AUSTRALIA SQUAU 5537745A69F 3846 Dt11/22,POST AUSTRALIA SQU POST AUSTRALIA SQU S,POST AUSTRALIA SQU POST AUSTRALIA SQU SYDNEY AU A69F,POST AUSTRALIA SQU POST AUSTRALIA SQU SYDNEY AU Ref5537745A69F Crd3846 Dt11/22,,,POST AUSTRALIA SQU POST AUSTRALIA SQUAU 5537745A69F 3846 Dt11/22,Australian Post Office,,0.0,POST AUSTRALIA ,0.5405405405405406,,0.0,,0.0,extracted,POST AUSTRALIA ,0.5405405405405406
POST EAST PERTH POST EAST PERTH PO EAST PERTH AU Ref5537745A49Q Crd3846 Dt11/18,POST EAST PERTH POST EAST PERTH PO EAST PERTH5537745A49Q 3846 Dt11/18,POST EAST PERTH POST EAST PERTH PO EAS,POST EAST PERTH POST EAST PERTH PO EAST PERTH AU A49Q,POST EAST PERTH POST EAST PERTH PO EAST PERTH AU Ref5537745A49Q Crd3846 Dt11/18,,,POST EAST PERTH POST EAST PERTH PO EAST PERTH5537745A49Q 3846 Dt11/18,Australian Post Office,,0.0,POST EAST PERTH EAST ,0.27906976744186046,,0.0,,0.0,extracted,POST EAST PERTH EAST ,0.27906976744186046
POST PORT MELBOURN POST PORT MELBOURN PORT MELBOURN AU Ref5537745A89B Crd3846 Dt11/24,POSTPOSTPORT MELBOURN5537745A89B 3846 Dt11/24,POST PORT MELBOURN POS,POST PORT MELBOURN POST PORT MELBOURN PORT MELBOURN AU A89B,POST PORT MELBOURN POST PORT MELBOURN PORT MELBOURN AU Ref5537745A89B Crd3846 Dt11/24,,,POSTPOSTPORT MELBOURN5537745A89B 3846 Dt11/24,Australian Post Office,,0.0,,0.0,,0.0,,0.0,extracted,POSTPOSTPORT MELBOURN5537745A89B 3846 Dt11/24,0.1791044776119403
PROPOSITION CHICKEN SAN PROPOSITION CHICKEN SAN FRANCISCO CA Ref85587469ZS6 Crd3846 Dt11/14,PROPOSITION CHICKEN SAN PROPOSITION CHICKENCA 85587469ZS6 3846 Dt11/14,PROPOSITION CHICKEN SAN PROPOSITION CHICKEN SAN FRANCIS S6  14,PROPOSITION CHICKEN SAN PROPOSITION CHICKEN SAN FRANCISCO CA ZS6,PROPOSITION CHICKEN SAN PROPOSITION CHICKEN SAN FRANCISCO CA Ref85587469ZS6 Crd3846 Dt11/14,,,PROPOSITION CHICKEN SAN PROPOSITION CHICKENCA 85587469ZS6 3846 Dt11/14,Proposition Chicken,,0.0,PROPOSITION ,0.7741935483870968,,0.0,,0.0,,PROPOSITION ,0.7741935483870968
PSAV AUDIO VISUAL SVCS,PSAV AUDIO VISUAL SVCS,PSAV AUDIO VISUAL SVCS,,PSAV AUDIO VISUAL SVCS,,,PSAV AUDIO VISUAL SVCS,PSAV Audio Visual,,0.0,,0.0,,0.0,,0.0,extracted,PSAV AUDIO VISUAL SVCS,0.8717948717948718
QANTAS A 0812477217285 QANTAS A 0812477217285 MASCOT AU Ref6535310A1SL Crd3846 Dt11/17,QANTAS A 0812477217285 QANTAS A 0812477217285 MASCOT6535310A1SL 3846 Dt11/17,QANTAS S S SL  17,QANTAS A 0812477217285 QANTAS A 0812477217285 MASCOT AU A1SL,QANTAS A 0812477217285 QANTAS A 0812477217285 MASCOT AU Ref6535310A1SL Crd3846 Dt11/17,,,QANTAS A 0812477217285 QANTAS A 0812477217285 MASCOT6535310A1SL 3846 Dt11/17,Qantas,,0.0,QANTAS A 0812477217285 ,0.41379310344827586,,0.0,,0.0,,QANTAS A 0812477217285 ,0.41379310344827586
RABBIT HOLE BAR RABBIT HOLE BAR SYDNEY NS Ref5516000A69E Crd3846 Dt11/21,RABBIT HOLE BAR RABBIT HOLE BARNS 5516000A69E 3846 Dt11/21,RABBIT HOLE BAR RABBIT HOLE BAR SYDNEY NS,RABBIT HOLE BAR RABBIT HOLE BAR SYDNEY NS A69E,RABBIT HOLE BAR RABBIT HOLE BAR SYDNEY NS Ref5516000A69E Crd3846 Dt11/21,,,RABBIT HOLE BAR RABBIT HOLE BARNS 5516000A69E 3846 Dt11/21,Rabbit Hole Bar,,0.0,RABBIT HOLE ,0.8888888888888888,,0.0,,0.0,extracted,RABBIT HOLE ,0.8888888888888888
RAMEN SHOP 542929805OAKLAND CA 24224437309 5033519825,RAMEN SHOP 542929805OAKLAND24224437309 5033519825,RAMEN S,,RAMEN SHOP 542929805OAKLAND CA 24224437309 5033519825,,,RAMEN SHOP 542929805OAKLAND24224437309 5033519825,Ramen Shop,,0.0,,0.0,,0.0,,0.0,extracted,RAMEN SHOP 542929805OAKLAND24224437309 5033519825,0.3389830508474576
RANDAS MARKET SAN RANDAS MARKET SAN FRANCISCO CA Ref75493529HWG Crd9945 Dt10/31,RANDAS MARKET SAN RANDAS MARKETCA 75493529HWG 9945 Dt10/31,RANDAS MARKET SAN RANDAS MARKET SAN FRANCIS,RANDAS MARKET SAN RANDAS MARKET SAN FRANCISCO CA HWG,RANDAS MARKET SAN RANDAS MARKET SAN FRANCISCO CA Ref75493529HWG Crd9945 Dt10/31,,,RANDAS MARKET SAN RANDAS MARKETCA 75493529HWG 9945 Dt10/31,Randas Market,,0.0,RANDAS ,0.7,,0.0,,0.0,,RANDAS ,0.7
REMOTE ONLINE DEPOSIT # 1,REMOTE ONLINE DEPOSIT # 1,REMOTE ONLINE DEPOSIT # 1,,REMOTE ONLINE DEPOSIT # 1,,,REMOTE ONLINE DEPOSIT # 1,Chase Bank transfer,,0.0,,0.0,,0.0,,0.0,extracted,REMOTE ONLINE DEPOSIT # 1,0.22727272727272727
REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,REV.COM*REV COMCA FDAVDVWQ 888-369-0701,REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,,REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,REV.COM*REV COMCA FDAVDVWQ 888-369-0701,Rev,,0.0,,0.0,,0.0,,0.0,,REV.COM*REV COMCA FDAVDVWQ 888-369-0701,0.14285714285714285
REV.COM*REV COM SAN FRANCIS CA GK12NCE9 888-369-0701,REV.COM*REV COMCA GK12NCE9 888-369-0701,REV.COM*REV COM SAN FRANCIS CA 888-369-0701,,REV.COM*REV COM SAN FRANCIS CA GK12NCE9 888-369-0701,REV COM SAN FRANCIS CA GK12NCE9 888-369-0701,REV.COM*REV COM SAN FRANCIS CA GK12NCE9 888-369-0701,REV.COM*REV COMCA GK12NCE9 888-369-0701,Rev,,0.0,,0.0,,0.0,,0.0,,REV.COM*REV COMCA GK12NCE9 888-369-0701,0.14285714285714285
RF OF CUNY AP    2124178593 V864 11-0            ID: 9470027002,RF OF CUNY AP 2124178593 V864 11-0 ID: 9470027002,,,RF OF CUNY AP    2124178593 V864 11-0            ID: 9470027002,,,RF OF CUNY AP 2124178593 V864 11-0 ID: 9470027002,John Jay REC,,0.0,,0.0,,0.0,,0.0,,RF OF CUNY AP 2124178593 V864 11-0 ID: 9470027002,0.13114754098360656
RIPPLING         PAYROLL Preauthorized Debit,RIPPLING PAYROLL Preauthorized ,RIPPLING         PAYROLL Preauthorized Debit,,RIPPLING         PAYROLL Preauthorized Debit,,,RIPPLING PAYROLL Preauthorized ,Rippling,,0.0,,0.0,RIPPLING PAYROLL Preauthorized,0.42105263157894735,,0.0,,RIPPLING PAYROLL Preauthorized,0.42105263157894735
RIPPLING -BVC ACH Credit,RIPPLING -BVC ACH ,RIPPLING -BVC ACH Credit,,RIPPLING -BVC ACH Credit,,,RIPPLING -BVC ACH ,Rippling,,0.0,,0.0,RIPPLING -BVC ACH,0.64,,0.0,extracted,RIPPLING -BVC ACH,0.64
RIPPLING -PAYROLL ACH Debit,RIPPLING -PAYROLL ACH ,RIPPLING -PAYROLL ACH Debit,,RIPPLING -PAYROLL ACH Debit,,,RIPPLING -PAYROLL ACH ,Rippling - Payroll,,0.0,,0.0,RIPPLING -PAYROLL ACH,0.8717948717948718,,0.0,extracted,RIPPLING -PAYROLL ACH,0.8717948717948718
SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCISCO CA Ref7558746AES6 Crd6153 Dt11/29,SAN FRANCISCO MASSAGEMASSAGECA 7558746AES6 6153 Dt11/29,SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCIS S6  29,SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCISCO CA AES6,SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCISCO CA Ref7558746AES6 Crd6153 Dt11/29,,,SAN FRANCISCO MASSAGEMASSAGECA 7558746AES6 6153 Dt11/29,San Francisco Massage,,0.0,,0.0,,0.0,,0.0,extracted,SAN FRANCISCO MASSAGEMASSAGECA 7558746AES6 6153 Dt11/29,0.5526315789473685
SANTA CLARA COUN DES:VENDOR PMT,SANTA CLARA COUN DES:VENDOR PMT,SANTA CLARA COUN DES:VENDOR PMT,,SANTA CLARA COUN DES:VENDOR PMT,,,SANTA CLARA COUN DES:VENDOR PMT,Santa Clara County Library,,0.0,,0.0,,0.0,,0.0,,SANTA CLARA COUN DES:VENDOR PMT,0.5964912280701754
SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,,,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,Silicon Valley Bank,,0.0,,0.0,,0.0,,0.0,,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,0.2222222222222222
SERVICE CHARGE,,SERVICE CHARGE,,SERVICE CHARGE,,,SERVICE CHARGE,Silicon Valley Bank,,0.0,,0.0,SERVICE CHARGE,0.36363636363636365,,0.0,,SERVICE CHARGE,0.36363636363636365
SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCISCO CA Ref5526352A95S Crd3846 Dt11/25,SF ELITE TRANSPORTATIOELITE TRANSPORTATIOCA 5526352A95S 3846 Dt11/25,SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCIS S  25,SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCISCO CA A95S,SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCISCO CA Ref5526352A95S Crd3846 Dt11/25,,,SF ELITE TRANSPORTATIOELITE TRANSPORTATIOCA 5526352A95S 3846 Dt11/25,SF Elite Transportation,,0.0,,0.0,,0.0,,0.0,extracted,SF ELITE TRANSPORTATIOELITE TRANSPORTATIOCA 5526352A95S 3846 Dt11/25,0.5054945054945055
